Title;Power;Type;Time;LocationLat;LocationLon
Devin hydroelectric plant;88;Hydro;1984;41,7204;24,4247
Tsankov Kamak hydroelectric plant;85;Hydro;2009;41,8322;24,4214
Studen Kladenets hydroelectric plant;81;Hydro;1958;41,612;25,6404
Krichim hydroelectric plant;80;Hydro;1972;41,9406;24,4469
Lower Sesan 2 hydroelectric plant;400;Hydro;2017;13,5531;106,256
Stung Tatay hydroelectric plant;246;Hydro;2015;11,5897;103,1697
Russei Chrum Krom Upper hydroelectric plant;206;Hydro;2013;11,8574;103,1027
Kamchay hydroelectric plant;194;Hydro;2011;10,703;104,1187
Russei Chrum Krom Lower hydroelectric plant;132;Hydro;2015;11,8244;103,109
Stung Atay hydroelectric plant;120;Hydro;2013;11,9722;103,1453
Song Loulou hydroelectric plant;396;Hydro;1981;4,0787;10,4639
Edea hydroelectric plant;276;Hydro;1953;3,8127;10,1278
Memve'ele hydroelectric plant;211;Hydro;2019;2,3959;10,3993
Pine Falls hydroelectric plant;9084;Hydro;1952;50,5671;-96,1784
Robert-Bourassa hydroelectric plant;5616;Hydro;1979;53,7856;-77,5381
Churchill Falls hydroelectric plant;5428;Hydro;1971;53,5291;-63,9666
La Grande 4 hydroelectric plant;2779;Hydro;1984;53,8863;-73,466
Mica hydroelectric plant;2746;Hydro;1973;52,0758;-118,571
Gordon M Shrum hydroelectric plant;2730;Hydro;1968;56,0147;-122,196
Revelstoke hydroelectric plant;2480;Hydro;1984;51,0491;-118,195
La Grande 3 hydroelectric plant;2417;Hydro;1982;53,7276;-75,9898
La Grande 2A hydroelectric plant;2106;Hydro;1991;53,7808;-77,5483
Beauharnois hydroelectric plant;1912;Hydro;1932;45,314;-73,9086
Manic 5 hydroelectric plant;1596;Hydro;1970;50,6399;-68,7321
Sir Adam Beck 2 hydroelectric plant;1499;Hydro;1954;43,1437;-79,0459
La Grande 1 hydroelectric plant;1436;Hydro;1994;53,7339;-78,5699
Limestone hydroelectric plant;1350;Hydro;1990;56,5079;-94,1101
Manic 3 hydroelectric plant;1326;Hydro;1975;49,7397;-68,5922
Kettle hydroelectric plant;1253;Hydro;1970;56,3842;-94,635
Manic 2 hydroelectric plant;1229;Hydro;1965;49,3213;-68,3467
Bersimis 1 hydroelectric plant;1178;Hydro;1956;49,2953;-69,5509
Shipshaw hydroelectric plant;1145;Hydro;1943;48,4483;-71,2153
Manic 5PA hydroelectric plant;1064;Hydro;1989;50,6467;-68,7395
Robert H Saunders hydroelectric plant;1045;Hydro;1958;45,0088;-74,7905
Outardes 3 hydroelectric plant;1026;Hydro;1969;49,5593;-68,7318
Long Spruce hydroelectric plant;1010;Hydro;1977;56,3978;-94,369
Kemano hydroelectric plant;896;Hydro;1954;53,5609;-127,944
Sainte Marguerite 3 hydroelectric plant;882;Hydro;2003;50,7128;-66,7814
Laforge 1 hydroelectric plant;878;Hydro;1993;54,1693;-72,6146
Bersimis 2 hydroelectric plant;845;Hydro;1959;49,1753;-69,2259
Chute-des-Passes hydroelectric plant;833;Hydro;1959;49,841;-71,1702
Muskrat Falls hydroelectric plant;824;Hydro;2020;53,2464;-60,7672
Seven Mile hydroelectric plant;805;Hydro;1979;49,0301;-117,503
Outardes 4 hydroelectric plant;785;Hydro;1969;49,7037;-68,9038
Bernard Landry 1A hydroelectric plant;768;Hydro;2012;52,1793;-76,0418
Carillon hydroelectric plant;753;Hydro;1962;45,5686;-74,383
Keeyask hydroelectric plant;695;Hydro;2019;56,3499;-95,202
Peace Canyon hydroelectric plant;694;Hydro;1980;55,9828;-121,997
Mactaquac hydroelectric plant;660;Hydro;1968;45,9552;-66,8666
Romaine 2 hydroelectric plant;640;Hydro;2014;50,6244;-63,1941
Bay D'Espoir hydroelectric plant;604;Hydro;1967;47,9901;-55,7998
Kootenay Canal hydroelectric plant;580;Hydro;1975;49,4532;-117,518
Toulnustouc hydroelectric plant;526;Hydro;2005;49,9705;-68,1591
Outardes 2 hydroelectric plant;523;Hydro;1978;49,1445;-68,3897
Waneta hydroelectric plant;490;Hydro;1954;49,0042;-117,613
Grand Rapids hydroelectric plant;479;Hydro;1965;53,1601;-99,2862
Brisay hydroelectric plant;469;Hydro;1993;54,4436;-70,5118
Isle-Maligne hydroelectric plant;448;Hydro;1926;48,5772;-71,6346
Sir Adam Beck 1 hydroelectric plant;446;Hydro;1921;43,1489;-79,0444
Des Joachims hydroelectric plant;429;Hydro;1950;46,1827;-77,697
Romaine 3 hydroelectric plant;395;Hydro;2017;51,1141;-63,3999
Péribonka hydroelectric plant;385;Hydro;2007;49,5101;-71,1793
Brazeau hydroelectric plant;355;Hydro;1965;52,9099;-115,376
Abitibi Canyon hydroelectric plant;349;Hydro;1933;49,8819;-81,5671
Waneta Expansion hydroelectric plant;335;Hydro;2015;49,0047;-117,616
Laforge 2 hydroelectric plant;319;Hydro;1996;54,5908;-71,2787
Trenche hydroelectric plant;302;Hydro;1950;47,7521;-72,8783
La Tuque hydroelectric plant;294;Hydro;1940;47,4445;-72,7981
E B Campbell hydroelectric plant;289;Hydro;1963;53,689;-103,348
Kelsey hydroelectric plant;286;Hydro;1961;56,0407;-96,538
Lower Notch hydroelectric plant;274;Hydro;1971;47,139;-79,454
Beaumont hydroelectric plant;270;Hydro;1958;47,5562;-72,8359
Romaine 1 hydroelectric plant;270;Hydro;2015;50,3883;-63,2541
Smoky Falls hydroelectric plant;267;Hydro;1931;50,0611;-82,1613
Chute-à-la-Savane hydroelectric plant;258;Hydro;1953;48,7544;-71,8402
Nipawin hydroelectric plant;255;Hydro;1985;53,321;-104,043
Romaine 4 hydroelectric plant;245;Hydro;2022;51,368;-63,5069
Otto Holden hydroelectric plant;243;Hydro;1952;46,3782;-78,729
McCormick hydroelectric plant;235;Hydro;1952;49,1931;-68,327
Kipling hydroelectric plant;230;Hydro;1966;50,1451;-82,2081
Rocher-de-Grand-Mère hydroelectric plant;230;Hydro;2004;46,6134;-72,6742
Chute-à-Caron hydroelectric plant;224;Hydro;1931;48,4504;-71,2541
Chute-du-Diable hydroelectric plant;224;Hydro;1952;48,7807;-71,6974
Harmon hydroelectric plant;219;Hydro;1965;50,1114;-82,2082
Paugan hydroelectric plant;216;Hydro;1928;45,8095;-75,9326
Wreck Cove hydroelectric plant;212;Hydro;1978;46,5314;-60,4402
Wuskwatim hydroelectric plant;210;Hydro;2012;55,5384;-98,4936
Rapide-Blanc hydroelectric plant;204;Hydro;1934;47,7966;-72,9734
Little Long hydroelectric plant;200;Hydro;1963;50,0045;-82,1659
Shawinigan 2 hydroelectric plant;200;Hydro;1911;46,5359;-72,7673
Forrest Kerr hydroelectric plant;195;Hydro;2014;56,7188;-130,6901
Shawinigan 3 hydroelectric plant;194;Hydro;1948;46,5338;-72,7656
Chute-des-Chats hydroelectric plant;192;Hydro;1931;45,4749;-76,2364
Coteau Creek hydroelectric plant;186;Hydro;1959;51,2749;-106,874
Arrow Lakes hydroelectric plant;185;Hydro;2002;49,343;-117,769
Manic 1 hydroelectric plant;184;Hydro;1966;49,189;-68,3296
Otter Rapids hydroelectric plant;182;Hydro;1961;50,1812;-81,6373
Stewartville hydroelectric plant;182;Hydro;1948;45,4072;-76,5068
Bridge River hydroelectric plant;180;Hydro;1948;50,7296;-122,2401
Seven Sisters hydroelectric plant;180;Hydro;1931;50,1204;-96,0178
Barrett Chute hydroelectric plant;176;Hydro;1942;45,2499;-76,759
Rapides-des-Îles hydroelectric plant;176;Hydro;1966;47,5768;-79,3546
Sir Adam Beck Pump hydroelectric plant;174;Hydro;1957;43,1445;-79,0601
Mountain Chute hydroelectric plant;170;Hydro;1967;45,1958;-76,9074
Aubrey Falls hydroelectric plant;162;Hydro;1969;46,9095;-83,213
Bernard Landry 1 hydroelectric plant;160;Hydro;2007;52,1818;-76,0513
Cheakamus hydroelectric plant;158;Hydro;1957;49,9336;-123,291
Chelsea hydroelectric plant;152;Hydro;1927;45,5125;-75,7772
Sarcelle hydroelectric plant;150;Hydro;2013;52,6678;-76,6326
East Toba hydroelectric plant;147;Hydro;2010;50,6751;-123,9601
Pine Portage hydroelectric plant;145;Hydro;1950;49,3074;-88,3103
Chenaux hydroelectric plant;144;Hydro;1950;45,5836;-76,674
Decew Falls 2 hydroelectric plant;144;Hydro;1943;43,119;-79,2615
Brilliant hydroelectric plant;140;Hydro;1944;49,3247;-117,6201
John Hart Replacement hydroelectric plant;138;Hydro;2019;50,044;-125,311
La Gabelle hydroelectric plant;131;Hydro;1924;46,4491;-72,7396
Première Chute hydroelectric plant;131;Hydro;1968;47,6004;-79,4525
Deer Lake hydroelectric plant;129;Hydro;1925;49,1699;-57,4361
Great Falls hydroelectric plant;129;Hydro;1923;50,4632;-96,0077
Cat Arm hydroelectric plant;127;Hydro;1985;50,0258;-56,765
Bighorn hydroelectric plant;120;Hydro;1972;52,3083;-116,324
Brilliant Expansion 1 hydroelectric plant;120;Hydro;2007;49,3231;-117,6201
Jenpeg hydroelectric plant;115;Hydro;1977;54,541;-98,0284
Beechwood hydroelectric plant;113;Hydro;1957;46,5429;-67,6686
Les Cèdres hydroelectric plant;113;Hydro;1914;45,3089;-74,0273
Spray hydroelectric plant;112;Hydro;1951;51,0745;-115,402
Island Falls hydroelectric plant;111;Hydro;1930;55,529;-102,357
Rapides-des-Quinze hydroelectric plant;109;Hydro;1923;47,5906;-79,2944
Masson hydroelectric plant;105;Hydro;1934;45,5434;-75,4199
Ruskin hydroelectric plant;105;Hydro;1930;49,196;-122,408
Rapides-Farmer hydroelectric plant;104;Hydro;1927;45,4988;-75,7635
Cameron Falls OPG hydroelectric plant;92;Hydro;1920;49,1536;-88,3457
Caribou Falls hydroelectric plant;92;Hydro;1958;50,2625;-94,9745
Stave Falls hydroelectric plant;91;Hydro;1911;49,2288;-122,356
Montrose Creek hydroelectric plant;88;Hydro;2010;50,6231;-124,187
Upper Salmon hydroelectric plant;84;Hydro;1983;48,1835;-56,1725
Arnprior hydroelectric plant;82;Hydro;1976;45,4188;-76,3471
Upper Lillooet River hydroelectric plant;81;Hydro;2017;50,656;-123,446
Pointe Du Bois hydroelectric plant;78;Hydro;1911;50,2981;-95,5481
Rapide-des-Cœurs hydroelectric plant;76;Hydro;2008;47,788;-73,3745
Hinds Lake hydroelectric plant;75;Hydro;1980;49,0824;-57,201
Ralco hydroelectric plant;690;Hydro;2004;-37,9969;-71,5199
Pehuenche hydroelectric plant;570;Hydro;1991;-35,7338;-71,1555
Pangue hydroelectric plant;467;Hydro;1996;-37,9099;-71,6087
El Toro hydroelectric plant;450;Hydro;1973;-37,2934;-71,4924
Rapel hydroelectric plant;377;Hydro;1968;-34,0409;-71,5902
Angostura hydroelectric plant (Chile);328;Hydro;2014;-37,7103;-71,8169
Antuco hydroelectric plant;320;Hydro;1981;-37,3103;-71,6264
Alfalfal 2 hydroelectric plant;266;Hydro;2022;-33,6464;-70,3511
Las Lajas hydroelectric plant;266;Hydro;2022;-33,6464;-70,3511
Alfalfal hydroelectric plant;187;Hydro;1991;-33,5012;-70,1927
Rucúe hydroelectric plant;178;Hydro;1998;-37,3603;-71,8657
Canutillar hydroelectric plant;172;Hydro;1990;-41,5281;-72,3417
La Confluencia hydroelectric plant;163;Hydro;2010;-34,8335;-70,5537
La Higuera hydroelectric plant;155;Hydro;2010;-34,7515;-70,7143
Abanico hydroelectric plant (Chile);136;Hydro;1948;-37,3646;-71,4894
Chacayes hydroelectric plant;112;Hydro;2011;-34,2756;-70,4523
Machicura hydroelectric plant;95;Hydro;1985;-35,7323;-71,3976
Curillinque hydroelectric plant;90;Hydro;1993;-35,8053;-70,9428
Peuchén hydroelectric plant;85;Hydro;2000;-37,5404;-71,5965
Sauzal hydroelectric plant;80;Hydro;1948;-34,2526;-70,6313
Three Gorges Dam hydroelectric plant;22500;Hydro;2012;30,8369;111,018
Baihetan hydroelectric plant;16000;Hydro;2022;27,2226;102,8998
Xiluodu hydroelectric plant;13860;Hydro;2014;28,2566;103,6491
Wudongde hydroelectric plant;10200;Hydro;2021;26,318;102,6338
Xiangjiaba hydroelectric plant;7750;Hydro;2012;28,6408;104,3924
Nuozhadu hydroelectric plant;5850;Hydro;2014;22,6375;100,4401
Longtan hydroelectric plant;4900;Hydro;2009;25,0287;107,0467
Jinping Stage 2 hydroelectric plant;4800;Hydro;2014;28,1318;101,7912
Laxiwa hydroelectric plant;4200;Hydro;2010;36,0691;101,1873
Xiaowan hydroelectric plant;4200;Hydro;2010;24,703;100,0951
Jinping Stage 1 hydroelectric plant;3600;Hydro;2014;28,1833;101,6337
Pubugou hydroelectric plant;3600;Hydro;2010;29,2061;102,8476
Ertan hydroelectric plant;3300;Hydro;2000;26,8994;101,7811
Goupitan hydroelectric plant;3000;Hydro;2009;27,3735;107,6334
Guanyinyan hydroelectric plant;3000;Hydro;2016;26,5206;101,4345
Gezhouba hydroelectric plant;2735;Hydro;1988;30,7403;111,2617
Fengning hydroelectric plant;2700;Hydro;2021;41,6988;116,5844
Changheba hydroelectric plant;2600;Hydro;2017;30,4031;102,1213
Dagangshan hydroelectric plant;2600;Hydro;2017;29,4484;102,2199
Guandi hydroelectric plant;2400;Hydro;2013;27,8234;101,8826
Guangzhou hydroelectric plant;2400;Hydro;1994;23,7794;113,9873
Huizhou hydroelectric plant;2400;Hydro;2011;23,2271;114,3308
Jin'anqiao hydroelectric plant;2400;Hydro;2012;26,8069;100,4439
Liyuan hydroelectric plant;2400;Hydro;2016;27,681;100,2936
Meizhou hydroelectric plant;2400;Hydro;2021;23,8382;115,9203
Yangjiang hydroelectric plant;2400;Hydro;2021;21,948;111,414
Ludila hydroelectric plant;2160;Hydro;2015;26,1996;100,818
Changlongshan hydroelectric plant;2100;Hydro;2022;30,4601;119,6803
Ahai hydroelectric plant;2000;Hydro;2014;27,348;100,5036
Huangdeng hydroelectric plant;1900;Hydro;2019;26,559;99,1193
Shuibuya hydroelectric plant;1840;Hydro;2008;30,4409;110,3358
Yantan hydroelectric plant;1810;Hydro;1995;24,0399;107,5104
Jixi hydroelectric plant;1800;Hydro;2020;30,1384;118,7345
Longkaikou hydroelectric plant;1800;Hydro;2014;26,529;100,4121
Tianhuangping hydroelectric plant;1800;Hydro;2000;30,4702;119,5976
Xiaolangdi hydroelectric plant;1800;Hydro;2000;34,9239;112,3653
Jinghong hydroelectric plant;1750;Hydro;2009;22,0512;100,7678
Pengshui hydroelectric plant;1750;Hydro;2008;29,2014;108,199
Houziyan hydroelectric plant;1700;Hydro;2017;30,523;102,0637
Manwan hydroelectric plant;1550;Hydro;1995;24,6214;100,4475
Baishan hydroelectric plant;1500;Hydro;1994;42,7259;127,2264
Gongboxia hydroelectric plant;1500;Hydro;2004;35,8782;102,2317
Jiangsu Liyang hydroelectric plant;1500;Hydro;2017;31,3342;119,4414
Xianju hydroelectric plant;1500;Hydro;2016;28,6945;120,4254
Yangfanggou hydroelectric plant;1500;Hydro;2021;28,6262;101,2091
Fengman hydroelectric plant;1480;Hydro;2020;43,7284;126,6732
Dunhua hydroelectric plant;1400;Hydro;2022;43,7441;128,1501
Miaowei hydroelectric plant;1400;Hydro;2018;25,8536;99,1659
Shuikou hydroelectric plant;1400;Hydro;1996;26,3031;118,8122
Dachaoshan hydroelectric plant;1350;Hydro;2003;24,024;100,3691
Tianshengqiao Stage 2 hydroelectric plant;1320;Hydro;2000;24,967;105,1566
Longyangxia hydroelectric plant;1280;Hydro;1987;36,1231;100,9196
Qingyuan hydroelectric plant;1280;Hydro;2016;23,6674;112,8831
Wujiangdu hydroelectric plant;1280;Hydro;1982;27,3188;106,7615
Lijiaxia hydroelectric plant;1225;Hydro;1997;36,1186;101,8088
Liujiaxia hydroelectric plant;1225;Hydro;1974;35,9384;103,3281
Bailianhe hydroelectric plant;1200;Hydro;2010;30,6035;115,4475
Baoquan hydroelectric plant;1200;Hydro;2011;35,4695;113,4685
Geheyan hydroelectric plant;1200;Hydro;1994;30,4684;111,136
Heimifeng hydroelectric plant;1200;Hydro;2009;28,4628;112,9939
Hohhot hydroelectric plant;1200;Hydro;2014;40,9894;111,6905
Hongping hydroelectric plant;1200;Hydro;2016;29,0664;115,318
Huanggou hydroelectric plant;1200;Hydro;2021;45,3125;129,7248
Jinzhai hydroelectric plant;1200;Hydro;2022;31,4285;116,0172
Panlong hydroelectric plant;1200;Hydro;2022;28,885;106,455
Pushihe hydroelectric plant;1200;Hydro;2011;40,4233;124,6731
Shenzhen hydroelectric plant;1200;Hydro;2018;22,6608;114,2577
Tianshengqiao Stage 1 hydroelectric plant;1200;Hydro;2000;24,9444;105,1079
Tongbai hydroelectric plant;1200;Hydro;2007;29,2042;121,0005
Wuqiangxi hydroelectric plant;1200;Hydro;1996;28,7751;110,9269
Xianyou hydroelectric plant;1200;Hydro;2013;25,4891;118,5749
Xilongchi hydroelectric plant;1200;Hydro;2008;38,5313;113,2676
Yimeng hydroelectric plant;1200;Hydro;2021;35,3551;118,0732
Zhouning hydroelectric plant;1200;Hydro;2022;27,0764;119,3426
Shatuo hydroelectric plant;1120;Hydro;2013;28,4971;108,4712
Tingzikou hydroelectric plant;1100;Hydro;2013;31,8183;105,8718
Wanjiazhai hydroelectric plant;1080;Hydro;1998;39,578;111,4271
Danjiangkou hydroelectric plant;1050;Hydro;1973;32,5564;111,4916
Silin hydroelectric plant;1050;Hydro;2009;27,8016;108,1899
Zhexi hydroelectric plant;1050;Hydro;1962;28,3298;111,1288
Guangzhao hydroelectric plant;1040;Hydro;2008;25,9604;105,2494
Jishixia hydroelectric plant;1020;Hydro;2010;35,8242;102,7057
Sanbanxi hydroelectric plant;1000;Hydro;2006;26,603;109,0481
Tai'an hydroelectric plant;1000;Hydro;2005;36,2246;117,042
Xiangshuijian hydroelectric plant;1000;Hydro;2012;31,1665;118,2711
Yixing hydroelectric plant;1000;Hydro;2008;31,3175;119,753
Zhanghewan hydroelectric plant;1000;Hydro;2008;37,7747;114,0578
Wunonglong hydroelectric plant;990;Hydro;2019;27,9399;98,9251
Dahuaqiao hydroelectric plant;920;Hydro;2019;26,3082;99,1396
Luding hydroelectric plant;920;Hydro;2012;29,9442;102,2278
Gongguoqiao hydroelectric plant;900;Hydro;2012;25,5869;99,336
Dongqing hydroelectric plant;880;Hydro;2010;25,5268;105,7693
Fengtan hydroelectric plant;860;Hydro;1979;28,7188;110,2762
Ankang hydroelectric plant;853;Hydro;1990;32,6044;108,8928
Huangjinping hydroelectric plant;850;Hydro;2015;30,1262;102,1797
Tuokou hydroelectric plant;830;Hydro;2014;27,1554;109,6472
Shisanling hydroelectric plant;800;Hydro;1997;40,2678;116,2492
Angu hydroelectric plant;772;Hydro;2015;29,5003;103,6327
Gongzui hydroelectric plant;770;Hydro;1978;29,3022;103,4783
Zipingpu hydroelectric plant;760;Hydro;2005;31,021;103,5857
Altash hydroelectric plant;755;Hydro;2021;38,415;77,2468
Zhentouba Stage 1 hydroelectric plant;720;Hydro;2015;29,237;103,0452
Baozhusi hydroelectric plant;700;Hydro;1996;32,5193;105,6113
Dayingjiang IV hydroelectric plant;700;Hydro;2009;24,4395;97,5425
Longtoushi hydroelectric plant;700;Hydro;2009;29,3358;102,2563
Tongjiezi hydroelectric plant;700;Hydro;1994;29,2566;103,6348
Dongfeng hydroelectric plant;695;Hydro;1995;26,8545;106,1554
Xin’anjiang hydroelectric plant;663;Hydro;1977;29,4836;119,2142
Shenxigou hydroelectric plant;660;Hydro;2011;29,3001;102,9329
Shuifeng hydroelectric plant;630;Hydro;1941;40,4615;124,9629
Changzhou hydroelectric plant;630;Hydro;2008;23,4653;111,2629
Hainan Qiongzhong hydroelectric plant;600;Hydro;2018;19,2677;109,787
Hongjiadu hydroelectric plant;600;Hydro;2004;26,873;105,8567
Langyashan hydroelectric plant;600;Hydro;2007;32,3556;118,1632
Letan hydroelectric plant;600;Hydro;2005;23,9701;108,6032
Lubuge hydroelectric plant;600;Hydro;1991;24,8644;104,5784
Mianhuatan hydroelectric plant;600;Hydro;2001;24,6862;116,5737
Mienhuatan hydroelectric plant;600;Hydro;2001;24,6613;116,5962
Suofengying hydroelectric plant;600;Hydro;2006;26,9692;106,373
Tankeng hydroelectric plant;600;Hydro;2009;28,0812;120,0098
Tongzilin hydroelectric plant;600;Hydro;2016;26,7073;101,8488
Yinpan hydroelectric plant;600;Hydro;2011;29,2744;107,8917
Dahua hydroelectric plant;566;Hydro;1986;23,7317;107,9776
Jinsha hydroelectric plant;560;Hydro;2021;26,5736;101,6412
Mamaya Stage 1 hydroelectric plant;558;Hydro;2015;25,7245;105,5068
Lianhua hydroelectric plant;550;Hydro;1996;45,1509;129,626
Baise hydroelectric plant;540;Hydro;2006;23,9027;106,6259
Pankou hydroelectric plant;513;Hydro;2012;32,2136;110,1529
Huanglongtan hydroelectric plant;510;Hydro;1974;32,6794;110,5209
Zangmu hydroelectric plant;510;Hydro;2014;29,2089;92,5047
Qianwei hydroelectric plant;500;Hydro;2020;29,1132;104,0109
Caojie hydroelectric plant;500;Hydro;2011;29,9046;106,3919
Dongjiang hydroelectric plant;500;Hydro;1987;25,8736;113,3112
Wan’an hydroelectric plant;500;Hydro;1990;26,445;114,7948
Qiaogong hydroelectric plant;480;Hydro;2009;23,6284;108,9477
Shawan hydroelectric plant;480;Hydro;2010;29,3325;103,6104
Yanguoxia hydroelectric plant;471;Hydro;1975;36,0735;103,2836
Jilintai I hydroelectric plant;460;Hydro;2006;43,8627;82,8415
Kajiwa hydroelectric plant;452;Hydro;2015;28,3941;100,5512
Gelantan hydroelectric plant;450;Hydro;2008;22,7003;102,0584
Jiangpinghe hydroelectric plant;450;Hydro;2020;29,739;110,3508
Maoergai hydroelectric plant;426;Hydro;2011;31,9814;103,3339
Baishi hydroelectric plant;420;Hydro;2013;26,9576;109,4717
Lidi hydroelectric plant;420;Hydro;2019;27,8329;99,0337
Longkou hydroelectric plant;420;Hydro;2009;39,4203;111,298
Zhelin hydroelectric plant;420;Hydro;2001;29,2106;115,5003
Pingban hydroelectric plant;405;Hydro;2005;24,8182;105,4888
Yunfeng hydroelectric plant;400;Hydro;1967;41,3814;126,5147
Jiangkou hydroelectric plant;400;Hydro;2003;29,2357;107,8922
Sanmenxia hydroelectric plant;400;Hydro;1973;34,8294;111,3447
Weiyuan hydroelectric plant;390;Hydro;1987;40,9028;125,9735
Banduo hydroelectric plant;360;Hydro;2010;35,3103;100,2742
Futang hydroelectric plant;360;Hydro;2004;31,0542;103,4879
Jiacha hydroelectric plant;360;Hydro;2020;29,1931;92,5116
Xiajiang hydroelectric plant;360;Hydro;2015;27,5178;115,1311
Yinzidu hydroelectric plant;360;Hydro;2004;26,5841;106,1361
Lizhou hydroelectric plant;355;Hydro;2016;27,9601;101,0172
Shaping Stage 2 hydroelectric plant;348;Hydro;2018;29,238;103,2099
Dagu hydroelectric plant;330;Hydro;2021;29,2598;92,4118
Jiangbian hydroelectric plant;330;Hydro;2011;29,0004;101,5072
Daxia hydroelectric plant;325;Hydro;1996;36,3063;104,1606
Qiafuqihai hydroelectric plant;320;Hydro;2005;43,3062;82,4863
Xunyang hydroelectric plant;320;Hydro;2022;32,8349;109,3641
Sujiahekou hydroelectric plant;315;Hydro;2012;25,2128;98,1915
Chahan Wusu hydroelectric plant;309;Hydro;2007;42,3315;85,5122
Baishan hydroelectric plant;300;Hydro;2006;42,7259;127,2264
Bikou hydroelectric plant;300;Hydro;1977;32,7496;105,2426
Jiangya hydroelectric plant;300;Hydro;2001;29,5406;110,739
Jiemian hydroelectric plant;300;Hydro;2009;26,0348;118,1223
Jinshuitan hydroelectric plant;300;Hydro;1988;28,2123;119,5391
Jiudianxia hydroelectric plant;300;Hydro;2008;34,9411;103,8443
Madushan hydroelectric plant;300;Hydro;2011;23,0442;103,2875
Malutang II hydroelectric plant;300;Hydro;2009;22,9966;104,7716
Shaxikou hydroelectric plant;300;Hydro;1990;26,5853;118,0817
Fuchunjiang hydroelectric plant;297;Hydro;1977;29,7086;119,6501
Xinfengjiang hydroelectric plant;293;Hydro;1960;23,8082;114,5927
Kangyang hydroelectric plant;285;Hydro;2007;36,0569;101,9458
Jufudu hydroelectric plant;285;Hydro;2008;22,9013;101,777
Mulihe Shawan hydroelectric plant;280;Hydro;2012;28,4932;100,9516
Shuanggou hydroelectric plant;280;Hydro;2010;42,2628;127,3805
Taipingyi hydroelectric plant;280;Hydro;1994;31,0542;103,4879
Shuhe hydroelectric plant;276;Hydro;2009;32,9274;109,6972
Qingtongxia hydroelectric plant;272;Hydro;1967;37,8853;105,9899
Gaobazhou hydroelectric plant;270;Hydro;2000;30,3997;111,3407
Hongjiang hydroelectric plant;270;Hydro;2003;27,1358;109,9644
Hunanzhen hydroelectric plant;270;Hydro;1996;28,6298;118,8933
Lingjintan hydroelectric plant;270;Hydro;2000;28,7616;111,2135
Panjiakou hydroelectric plant;270;Hydro;1993;40,3885;118,2807
Nierji hydroelectric plant;250;Hydro;2006;48,4928;124,5296
Zhouning hydroelectric plant;250;Hydro;2005;27,0572;119,5879
Biedieli hydroelectric plant;248;Hydro;2012;41,0569;78,7851
Jianke hydroelectric plant;246;Hydro;2021;32,5135;103,0451
Quxue hydroelectric plant;246;Hydro;2017;28,4467;99,3646
Bingling hydroelectric plant;240;Hydro;2009;35,8242;102,9903
Daguangba hydroelectric plant;240;Hydro;1993;18,9755;109,0116
Guanzhou hydroelectric plant;240;Hydro;2015;30,8831;101,9052
Huangjiaoshu hydroelectric plant;240;Hydro;2012;27,2312;103,1914
Jiayan hydroelectric plant;240;Hydro;2022;26,201;102,7631
Jiniu hydroelectric plant;240;Hydro;2014;30,9012;101,8196
Jinwuo hydroelectric plant;240;Hydro;2009;29,231;102,3618
Longjiang hydroelectric plant;240;Hydro;2010;24,2398;98,1133
Longma hydroelectric plant;240;Hydro;2007;22,8758;101,6479
Miaojiaba hydroelectric plant;240;Hydro;2008;33,0682;104,9314
Qiaoqi hydroelectric plant;240;Hydro;2007;30,6924;102,7469
Renzhonghai hydroelectric plant;240;Hydro;2011;29,2344;101,5819
Shangtongba hydroelectric plant;240;Hydro;2017;28,9434;100,8552
Wanmipo hydroelectric plant;240;Hydro;2004;28,7601;109,5057
Wawushan hydroelectric plant;240;Hydro;2007;29,6728;103,038
Xiangbiling hydroelectric plant;240;Hydro;2017;26,8447;105,6692
Xiaotiandu hydroelectric plant;240;Hydro;2005;30,118;102,178
Yele hydroelectric plant;240;Hydro;2005;28,7507;102,1511
Xijin hydroelectric plant;234;Hydro;1964;22,6519;109,1903
Honghua hydroelectric plant;231;Hydro;2005;24,1867;109,5841
Wachun hydroelectric plant;230;Hydro;2010;24,1743;105,9679
Xiangshui hydroelectric plant;230;Hydro;2003;26,3716;104,6925
Xiaoxia hydroelectric plant;230;Hydro;2005;36,1467;104,0138
Pianqiao hydroelectric plant;228;Hydro;2008;28,6078;101,6981
Huangfeng hydroelectric plant;225;Hydro;2015;35,8743;102,4357
Shiquan hydroelectric plant;225;Hydro;1975;33,0415;108,225
Suzhi hydroelectric plant;225;Hydro;2005;35,8915;102,327
Huanren hydroelectric plant;223;Hydro;1968;41,2908;125,3952
Bapanxia hydroelectric plant;220;Hydro;1980;36,1663;103,4375
Burkin Shankou hydroelectric plant;220;Hydro;2015;47,9034;87,2042
Da'Aguo hydroelectric plant;220;Hydro;2018;29,6791;100,7504
Nileke I hydroelectric plant;220;Hydro;2013;43,8311;82,4242
Dongxiguan hydroelectric plant;210;Hydro;1995;30,4669;106,1446
Qirehazier hydroelectric plant;210;Hydro;2016;37,9324;75,7242
Saduo hydroelectric plant;210;Hydro;2014;27,9014;100,4619
Yunpeng hydroelectric plant;210;Hydro;2007;24,4394;103,9866
Guwa hydroelectric plant;205;Hydro;2021;29,1246;99,912
Qiamusa hydroelectric plant;203;Hydro;2019;37,985;76,8646
