Title;Power;Type;Time;LocationLat;LocationLon
Xinjiang Corps Beitashan Wind/Solar Base solar power plant;500;Solar;2100;44,3478;86,687
Xinjiang Yecheng County (Tarim Oilfield) 500 MW Solar and Storage solar project;500;Solar;2100;37,1521;77,0544
Zhejiang Cangnan Longgangxincheng Mudflat solar farm;500;Solar;2100;27,517;120,432
El Futuro Solar Project;500;Solar;2100;4,5747;-75,9722
Abyodos Kom Ombo solar farm;500;Solar;2100;24,4693;32,8401
Kom Ombo Al Nowais solar farm;500;Solar;2100;24,4658;32,9515
Tigray Effort solar farm;500;Solar;2100;13,7790;39,6002
Palloneva solar farm;500;Solar;2100;63,2468;25,9209
Pavagada (IRCON) solar plant;500;Solar;2100;14,1056;77,2946
Samawa solar farm;500;Solar;2100;31,2938;45,3007
Sadada (Total Energies) solar farm;500;Solar;2100;26,8234;18,1237
Adam solar farm;500;Solar;2100;22,3862;57,5236
Scatec-Duqm Solar;500;Solar;2100;19,6395;57,6779
Taixi solar farm;500;Solar;2100;23,7247;120,1933
Ceec solar farm;500;Solar;2100;1,5334;32,2167
Sunnica Energy Farm Solar;500;Solar;2100;52,2905;0,4373
Bellefield 2 Solar & Energy Storage Farm;500;Solar;2100;35,0178;-118,0687
Bellefield Solar And Energy Storage Farm;500;Solar;2100;35,0630;-118,0878
Esmeralda (NextEra) Solar Energy Center Project;500;Solar;2100;37,8067;-117,6420
Nivloc Solar Energy Project;500;Solar;2100;38,0127;-117,7580
Oberon (Intersect) solar farm;500;Solar;2100;33,7501;-115,2430
Owens Creek Solar;500;Solar;2100;42,0601;-88,8100
Red Flats Solar;500;Solar;2100;36,0996;-115,1470
Red House Solar;500;Solar;2100;40,7317;-114,0800
Ringling solar farm;500;Solar;2100;34,2745;-97,4184
Sooner solar farm;500;Solar;2100;34,7803;-98,2923
Sun Streams 5 solar farm;500;Solar;2100;32,0838;-110,8670
Wagon Trail Solar;500;Solar;2100;45,3609;-119,6050
Yellow Pine Solar Project;500;Solar;2100;36,0661;-115,7751
Plaka Lemnos Offshore wind farm;498;Wind;2100;40,0005;25,5178
Tiligulska wind farm;498;Wind;2100;46,9405;32,0635
Ventos de São Zacarias wind farm;496;Wind;2100;-7,7201;-40,7153
Dieppe-Le Treport wind farm;496;Wind;2100;50,1876;1,0274
Yeu And Noirmoutier wind farm;496;Wind;2100;46,9001;-2,5585
Australis VIC Offshore wind farm;495;Wind;2100;-38,0397;140,9416
Discovery Bay wind farm;495;Wind;2100;-38,3368;141,2432
Vitoria Offshore wind farm;495;Wind;2100;-20,3457;-40,251
Tahkoluodon wind farm;495;Wind;2100;61,6672;21,2286
Yuza (ITOCHU) offshore wind farm;494;Wind;2100;39,0492;139,8247
Yuzau Town (Marubeni) Offshore wind farm;494;Wind;2100;39,0617;139,8122
Sertão Solar Barreiras Complex;494;Solar;2100;-5,2401;-37,9901
Sunly Sw6 wind farm;492;Wind;2100;58,2401;21,6
Guayepo PV Solar Park;491;Solar;2100;10,6054;-74,7826
Halsua wind farm;490;Wind;2100;63,4293;24,2976
Plaka Keros Lemnos Offshore wind farm;486;Wind;2100;40,0048;25,5469
Aetolophos-Chamelo solar farm;485;Solar;2100;40,9598;25,6678
Adamdel wind farm;484;Wind;2100;45,9852;24,6859
Macadamia Solar;484;Solar;2100;35,7954;-76,7255
Inkoo-Raaseporin wind farm;480;Wind;2100;59,8558;23,9584
Siipyy wind farm;480;Wind;2100;62,1058;21,1487
Suurhiekan wind farm;480;Wind;2100;65,2682;24,6066
Delta Nordsee wind farm;480;Wind;2100;53,7917;6,9576
Tsugaru (GPI) Offshore wind farm;480;Wind;2100;40,8699;140,2301
Hoyangerfjell wind farm;480;Wind;2100;61,2733;6,0403
Zhong Neng wind farm;480;Wind;2100;23,9671;120,217
Rosario solar farm;480;Solar;2100;-5,4591;-35,5482
Balayan Solar Power Project;480;Solar;2100;14,1090;121,1434
TITAN I Solar Power Project;480;Solar;2100;15,7401;121,1222
Co Bar solar farm;480;Solar;2100;35,2165;-111,6340
Noshiro City (C-TECH) Offshore wind farm;479;Wind;2100;40,1266;139,9338
Niigata (Invenergy) offshore wind farm;475;Wind;2100;38,4747;139,3928
La Espinoza wind farm;474,6;Wind;2100;-5,5635;-80,819
Pinheiro Machado wind farm;471;Wind;2100;-31,5775;-53,3842
Ventos de Santa Diana wind farm;470,4;Wind;2100;-11,0541;-40,6766
Licensed (Enerjisa IV) solar farm;469,2;Solar;2100;39,3108;35,0783
Las Majas wind farm;465;Wind;2100;41,291;-0,975
Changos Solar Plant;464;Solar;2100;-23,1014;-70,4687
Sapang Balen Solar 2 Power Project;464;Solar;2100;15,2254;120,5446
Neo Syrakio solar farm;460;Solar;2100;40,8893;22,6774
Sherco Solar;460;Solar;2100;45,3776;-93,8967
Llanos de Maranon solar farm;458;Solar;2100;-28,5772;-70,7591
Ras Laffan Solar Plant;458;Solar;2100;25,8899;51,4895
Feijão wind farm;456;Wind;2100;-8,0502;-40,6042
Yamagata Yuza Town Offshore Wind Power Project_Invenergy Wind Llc;456;Wind;2100;39,0244;139,8177
Lestijärvi (OX2) wind farm;455;Wind;2100;64,0613;24,0613
Tâmega wind farm;453;Wind;2100;41,8097;-7,4126
Andes Solar Park;453;Solar;2100;-24,0091;-68,5850
Punta Lomitas wind farm;452,2;Wind;2100;-14,6517;-75,9008
Ventos Do Araripe 4 wind farm;450;Wind;2100;-7,6993;-42,5044
Karnataka (Adani) wind farm;450;Wind;2100;13,7899;75,7457
Isumi City (RENOVA) offshore wind farm;450;Wind;2100;35,282;140,4231
Kishuu Offshore Floating wind farm;450;Wind;2100;33,7625;135,1359
Yamagata Prefecture Yuza Offshore wind farm;450;Wind;2100;39,0443;139,8113
Frontera Bay Offshore Wind Project;450;Wind;2100;14,3871;120,7301
A-Wind Offshore wind farm;450;Wind;2100;55,0648;17,8488
Mpumalanga wind farm;450;Wind;2100;-25,8828;30,2094
Neart Na Gaoithe wind farm;450;Wind;2100;56,27;-2,25
Ta'Teh Topah wind farm;450;Wind;2100;45,0826;-100,891
Guangdong Leizhou Jinxing Farm (Datang) solar farm;450;Solar;2100;20,7611;110,028
Hunan Qiyang Forestry solar farm;450;Solar;2100;26,5821;111,8351
Tianjin Jizhou District Hewan Town (CLP) solar farm;450;Solar;2100;40,0526;117,4083
Tianjin Taiping Town (Guangzhou Development) solar farm;450;Solar;2100;38,6191;117,337
Jaisalmer (Adani) III Solar Hybrid Farm;450;Solar;2100;26,9104;70,9104
Masaya solar farm;450;Solar;2100;21,9779;76,5688
Dhi Qar Solar;450;Solar;2100;31,6210;45,9330
Dầu Tiếng 5 solar farm;450;Solar;2100;11,2727;106,3797
Bull Run Wind Energy Center;449;Wind;2100;44,9124;-73,8146
Northern Akita Offshore Wind;448;Wind;2100;40,0649;139,8008
Chu Offshore wind farm;448;Wind;2100;24,8121;120,8521
Zhu Feng Offshore wind farm;448;Wind;2100;24,9809;120,7119
Aroeira wind farm;447;Wind;2100;-12,5779;-38,0049
Ayia Triada solar farm;445;Solar;2100;39,4048;22,5770
Viking wind farm (United Kingdom);443;Wind;2100;60,3393;-1,2084
Stateline Wind Project;442;Wind;2100;45,9763;-118,783
Närpiö Bredåsen wind farm;440;Wind;2100;62,5052;21,5411
Huan Yang Offshore wind farm;440;Wind;2100;24,0622;120,2351
Huanyang wind farm;440;Wind;2100;24,1381;120,2861
Dinosolar;440;Solar;2100;42,9237;-106,3840
Fenix wind farm;439,9;Wind;2100;-4,8601;-39,0784
Nishikuji wind farm;439;Wind;2100;40,1222;141,645
Panayia-Paliabela solar farm;437;Solar;2100;38,6538;22,7077
Nordsee 2 wind farm;433;Wind;2100;53,7917;6,9576
Kokartza solar farm;433;Solar;2100;40,9073;22,7013
Haughton solar farm;432,5;Solar;2100;-19,8450;147,1364
Raahe Maanahkiainen wind farm;432;Wind;2100;64,5897;24,1507
Callide wind farm;430;Wind;2100;-24,1155;150,5309
Thiên Phú 2 Offshore wind farm;430;Wind;2100;9,8501;106,6844
Illari solar farm;424;Solar;2100;-16,4027;-71,5344
Cerro Chocan wind farm;422,4;Wind;2100;-5,2021;-80,9549
Hills Of Gold wind farm;420;Wind;2100;-31,5408;151,0787
Novo Horizonte wind farm;420;Wind;2100;-12,5779;-38,0049
Ventos de Santa Luzia wind farm;420;Wind;2100;-12,6192;-42,0577
Nordsee 3 wind farm;420;Wind;2100;53,7917;6,9576
Jindo wind farm;420;Wind;2100;33,9622;126,2393
Munmubaram 1 Floating Offshore wind farm;420;Wind;2100;35,212;130,0091
Munmubaram 1 wind farm;420;Wind;2100;35,2538;130,1954
Munmubaram 2 wind farm;420;Wind;2100;35,2538;130,1954
Munmubaram 3 wind farm;420;Wind;2100;35,2538;130,1954
Storgrundet wind farm;420;Wind;2100;61,1817;17,433
Dasyllio solar farm;420;Solar;2100;41,0483;24,8240
Matrix solar farm;420;Solar;2100;42,6384;12,6743
Gymnorrache Roskio Brinia wind farm;418;Wind;2100;37,4787;21,781
Mesaieed Solar Plant;417;Solar;2100;24,9817;51,5524
Wayra wind farm (Chile);416;Wind;2100;-25,4067;-70,4798
Licensed (Içdaş Çelik Enerji) solar farm;414,3;Solar;2100;39,3108;35,0783
Moah Creek Renewable Energy Project wind farm;414;Wind;2100;-23,3786;150,5089
Uungula wind farm;414;Wind;2100;-32,5825;149,1772
Virovi wind farm;414;Wind;2100;42,1359;21,7178
Goyder South solar farm;412;Solar;2100;-33,6823;138,9380
Serra Dantas solar farm;410;Solar;2100;-4,8381;-37,7827
Karatsu Offshore wind farm;409;Wind;2100;33,5844;129,9541
Guangxi Fusui Roof Distributed solar farm;408;Solar;2100;22,5403;107,8125
Kruzi wind farm;405;Wind;2100;43,8736;17,0242
Vaganj wind farm;405;Wind;2100;43,825;17,0077
Noshiro City (Mitsubishi) Offshore wind farm;405;Wind;2100;40,2594;139,9556
Guangxi Fumian Distributed solar farm;405;Solar;2100;22,5882;110,055
Solarnova solar farm;405;Solar;2100;1,3571;103,8195
Loma Blanca wind farm;404;Wind;2100;-43,0136;-65,1299
Inner Mongolia Wulatehou Banner 3 Wind Farm For Shanghaimiao High Voltage Transmission Line;403;Wind;2100;41,1364;106,4126
Inner Mongolia Wulatehou Banner 4 Wind Farm For Shanghaimiao High Voltage Transmission Line;403;Wind;2100;43,2443;114,3252
Presa Nueva wind farm;403;Wind;2100;25,7006;-99,239
Mineral Basin Solar;402;Solar;2100;38,8976;-77,0344
Mount Fyans wind farm;400;Wind;2100;-37,9703;142,8225
Tara Springs wind farm;400;Wind;2100;-33,8738;151,2096
Queimada Nova wind farm;400;Wind;2100;-8,5805;-41,4174
Tiangua 3 wind farm;400;Wind;2100;-3,7667;-38,5363
Hecate Strait Offshore wind farm;400;Wind;2100;53,1832;-130,831
Taltal (Statkraft) wind farm;400;Wind;2100;-23,5986;-70,3863
Jiangsu Sheyang Southern Area H5 Offshore wind farm;400;Wind;2100;33,5901;121,2103
Liaoning Dalian Huayuankou Offshore wind farm;400;Wind;2100;39,4;122,7917
Karhakkamaa wind farm;400;Wind;2100;66,1675;24,082
Kokkoneva (Suomen) wind farm;400;Wind;2100;63,2681;24,3576
Ulkonahkiainen wind farm;400;Wind;2100;64,5989;24,1519
Pinnapuram wind farm;400;Wind;2100;15,068;77,8635
Saundatti IRESP wind farm;400;Wind;2100;15,8629;74,5103
Sceirde Rocks wind farm;400;Wind;2100;53,28;-9,96
Karatsu City (RENOVA) offshore wind farm;400;Wind;2100;33,5113;129,9905
Katagami-Oga-Akita Offshore wind farm;400;Wind;2100;39,8331;139,969
Northern Niigata Offshore wind farm;400;Wind;2100;38,1482;139,3258
Optifflow Floating wind farm;400;Wind;2100;34,596;136,9305
Saga Karatsu City (Vena Energy) Offshore wind farm;400;Wind;2100;33,564;129,778
Yamaguchi Floating Offshore Wind Project;400;Wind;2100;34,2011;131,2409
Honna wind farm;400;Wind;2100;58,6679;7,5177
Oyfjellet wind farm;400;Wind;2100;65,8503;13,0094
Sinan Daegwang wind farm;400;Wind;2100;35,0388;126,0635
Wando Kolon Global wind farm;400;Wind;2100;34,2248;126,7206
Aztec Wind Project;400;Wind;2100;34,5406;-110,355
Bijou Hills Wind Project;400;Wind;2100;39,2978;-103,725
Capulin Wind Project;400;Wind;2100;36,5531;-103,972
Discovery Wind;400;Wind;2100;47,4601;-101,179
Firebrick wind farm;400;Wind;2100;39,281;-91,6441
Mills Pottawattamie wind farm;400;Wind;2100;41,1488;-95,6411
Oahu South wind farm;400;Wind;2100;21,1236;-157,973
Plum Creek (Geronimo) wind farm;400;Wind;2100;44,145;-95,3827
Rolling Farms Wind Project;400;Wind;2100;39,4201;-89,4556
Gundry solar farm;400;Solar;2100;-34,7537;149,7216
Richmond Valley solar farm;400;Solar;2100;-29,1021;153,0345
Stubbo solar farm;400;Solar;2100;-32,2468;149,5814
Yoorndoo solar farm;400;Solar;2100;-32,9017;137,5870
Fótons de São Mágno solar farm;400;Solar;2100;-10,9001;-42,5801
Novo Sergipe solar farm;400;Solar;2100;-9,8601;-37,9101
Haskovo solar farm;400;Solar;2100;42,6074;25,4857
Guangdong Nanxiong Huangkenzhen (Xingye) Agriculture solar farm;400;Solar;2100;25,1207;114,3068
Guangxi Shangsi Pingfu (China Resources) Agriculture solar farm;400;Solar;2100;22,0118;107,7181
Hebei Chengde Weichang (Saiyun) solar farm;400;Solar;2100;41,8873;116,9424
Hebei Nangong (Guoshun) solar farm;400;Solar;2100;37,2066;115,5751
Hebei Zanhuang Yuantou (Huaneng) Agriculture solar farm;400;Solar;2100;37,5337;114,3231
Hubei Chibi New Energy Base solar project;400;Solar;2100;29,7207;113,633
Hubei Huanggang Wuxue (Huadian) solar project;400;Solar;2100;29,9427;115,6311
Hubei Jingzhou Honghu New Energy Base solar project;400;Solar;2100;29,8337;113,4778
Hubei Suizhou Sui County (Guoneng) solar farm;400;Solar;2100;31,8549;113,2977
Shaanxi Fugu Deyuan solar power plant;400;Solar;2100;39,1645;110,7524
Shandong Qingdao Huangdao Offshore solar project;400;Solar;2100;35,964600;120,192600
Shandong Yantai Zhaoyuan Offshore solar project;400;Solar;2100;37,358500;120,426200
Xinjiang Aketao Aoyitake (Xinhua) solar power plant;400;Solar;2100;39,1676;75,9739
Xinjiang Artux (State Power Investment ) Energy Storage solar farm;400;Solar;2100;41,1678;80,2582
Xinjiang Atushi (State Power Investment) solar power plant;400;Solar;2100;39,674;75,833
Xinjiang Awati 400 MW Storage and solar power plant;400;Solar;2100;40,6424;80,3727
Xinjiang Changji (SVOLT) Energy Storage solar farm;400;Solar;2100;44,7761;89,102
Xinjiang Corps South Xinjiang 10th Regiment solar power plant;400;Solar;2100;42,4805;85,4633
Xinjiang Corps South Xinjiang 14th Division solar power plant;400;Solar;2100;37,159;79,549
Xinjiang Corps South Xinjiang 45th Regiment solar power plant;400;Solar;2100;39,4703;75,9875
Xinjiang Hami (Qingdian) Integrated solar farm;400;Solar;2100;44,7063;94,0963
Xinjiang Hutubi Huadian Fengchao solar power plant;400;Solar;2100;44,3647;86,7791
Xinjiang Luopu (China Resources) Energy Storage solar farm;400;Solar;2100;37,0664;80,1779
Xinjiang Luopu (CPI) Energy Storage solar farm;400;Solar;2100;37,0664;80,1779
Xinjiang Manasi (SDIC) Energy Storage solar farm;400;Solar;2100;38,0619;90,173
Xinjiang Manasi (State Development Investment) 400 MW solar power plant;400;Solar;2100;44,7591;86,0663
Buenavista Solar Park;400;Solar;2100;10,8891;-74,9774
Uriana PV Solar Project;400;Solar;2100;4,0999;-72,9088
Bohrau Energy Park solar farm;400;Solar;2100;51,7805;14,5299
Jaisalmer NTPC (O2) solar farm;400;Solar;2100;26,9104;70,9104
Kinnaur solar farm;400;Solar;2100;31,6301;78,3489
San Marcelino Solar Power Project;400;Solar;2100;15,0279;120,2781
Haenam solar farm;400;Solar;2100;34,6081;126,3300
Velilla PV solar farm;400;Solar;2100;42,8181;-4,8536
Big Creek Solar;400;Solar;2100;34,8704;-117,9656
Charger Solar;400;Solar;2100;28,4668;-97,1053
Chipmunk Solar;400;Solar;2100;39,6725;-83,0373
Mockingbird Solar Center;400;Solar;2100;33,3917;-95,4252
Red Antelope Solar & Energy Storage Farm;400;Solar;2100;36,7001;-111,2800
TREX US Green Holly solar farm;400;Solar;2100;32,9240;-101,7170
Ventos de São Roque wind farm;399;Wind;2100;-8,8822;-41,6225
Rangitāiki Solar Power Plant;399;Solar;2100;-38,8849;176,4257
Willatook wind farm;398;Wind;2100;-38,1516;142,1411
Lagoa Dos Ventos 5 wind farm;396;Wind;2100;-8,9001;-41,5001
Happou Noshiro (TEPCO) Offshore wind farm;396;Wind;2100;40,3347;140,0107
Sinan Wui wind farm;396;Wind;2100;34,5155;125,8706
Açucena solar farm;396;Solar;2100;-18,3041;-44,0257
Tybana solar farm;396;Solar;2100;39,5341;22,4552
West Offshore Wind Power Generation Project;392;Wind;2100;33,001;129,331
Choshi Offshore wind farm;391;Wind;2100;35,6607;140,8943
Oak Hill - Dry Creek solar farm;391;Solar;2100;32,2123;-94,7363
Guangxi Guigang Qintang District Southern Region solar farm;390;Solar;2100;22,9531;109,5285
Aryeromelos solar farm;390;Solar;2100;39,5390;22,2494
ARISE IIP solar farm;390;Solar;2100;8,7801;1,0201
Buôn Tua Srah solar farm;390;Solar;2100;12,0701;107,5001
Broadsound solar farm;385;Solar;2100;-22,8114;149,3886
Illa solar farm;385;Solar;2100;-16,7210;-71,8928
Stavros Psalidi Kokinnonos wind farm;384;Wind;2100;36,3116;28,1601
Yokjido (Vena Energy) wind farm;384;Wind;2100;34,585;128,2468
Váreza da Palma solar farm;384;Solar;2100;-17,8501;-44,8501
Wind Farm Fryslân;383;Wind;2100;53,0001;5,26
License Application No. 69 Offshore wind farm;383;Wind;2100;54,8663;16,3316
Campos Del Sol Photovoltaic Solar Plant;382;Solar;2100;-27,1561;-70,4979
Thunderbolt Energy Hub wind farm;380;Wind;2100;-30,7529;151,3428
Neugrund wind farm;380;Wind;2100;59,3208;23,546
Kristinestad Norr wind farm;380;Wind;2100;62,478;21,3367
Guangxi Jiangzhou Roof Distributed solar farm;380;Solar;2100;22,5571;107,4597
Zeli (Geoenergy) solar farm;380;Solar;2100;38,6920;22,9013
Jaisalmer NHPA (O2) solar farm;380;Solar;2100;26,9104;70,9104
KN Serepok 3 floating solar power project;380;Solar;2100;12,7238;107,9203
Srêpốk 3 solar farm;380;Solar;2100;12,8124;108,2997
Nueva Renca solar farm;379;Solar;2100;-33,2224;-70,5591
Juramento wind farm;378;Wind;2100;-18,4829;-44,1726
Morada Do Sol Solar Complex;378;Solar;2100;-16,3101;-47,6992
Cemex Zacatecas solar farm;378;Solar;2100;22,7658;-102,5862
Montcalm Wind Project;375;Wind;2100;43,3864;-85,1764
Siete wind farm;375;Wind;2100;27,623;-99,0794
Stipion solar farm;375;Solar;2100;41,7375;22,1936
Björnberget wind farm;372;Wind;2100;62,3244;15,7484
Oriel wind farm;370;Wind;2100;53,92;-6,06
Arida Solar;370;Solar;2100;35,0920;-114,6888
Yeonggwang Nakwol offshore wind power generation project;365;Wind;2100;35,3021;126,0552
Yongwang Nakwol wind farm;365;Wind;2100;35,396;125,891
Schematari solar farm;365;Solar;2100;38,3790;23,5604
Oxum del Tamarugal solar farm;363;Solar;2100;-19,9978;-69,4181
Punta Cocos wind farm;362;Wind;2100;11,9917;-71,6769
Harvest Ridge (Enel) Wind Project;362;Wind;2100;38,2612;-94,3504
Tamarugo solar farm;362;Solar;2100;-20,1784;-69,3632
Jodhpur (Mahindra) solar farm;362;Solar;2100;26,2930;73,0355
Boulder Creek wind farm;360;Wind;2100;-23,6601;150,285
Babilônia Sul wind farm;360;Wind;2100;-11,1145;-41,3314
Los Junquillos wind farm;360;Wind;2100;-37,3616;-72,4337
Maaninka wind farm;360;Wind;2100;66,3843;28,4923
Happou Noshiro (JRE) Offshore wind farm;360;Wind;2100;40,2636;139,5533
Happou Noshiro (RWE) offshore wind farm;360;Wind;2100;40,352;139,9527
Duqm wind farm;360;Wind;2100;19,6423;57,6729
Honey Creek wind farm;360;Wind;2100;40,9493;-82,9198
Presidente JK solar farm;360;Solar;2100;-18,6801;-44,0901
Ara solar farm;360;Solar;2100;40,8805;-6,6236
Kingsley solar farm;360;Solar;2100;32,7420;-115,7354
Prairie Dock Solar;360;Solar;2100;37,6632;-88,9841
Happou Noshiro (JERA) offshore wind farm;356;Wind;2100;40,3684;139,9719
Lorca solar farm;356;Solar;2100;37,6710;-1,6973
Lomas de Taltal wind farm;353;Wind;2100;-25,2602;-69,7004
Five Estuaries wind farm;353;Wind;2100;51,77;1,98
Goheung Sisan Offshore Wind Power Plant;352;Wind;2100;34,37;127,3194
Mount Fox Energy Park wind farm;350;Wind;2100;-18,8468;145,8943
Mount Hopeful wind farm;350;Wind;2100;-23,7301;150,5358
Guangdong Jieyang Shenquan 2 Offshore wind farm;350;Wind;2100;22,9597;116,3183
Barranquilla offshore wind farm;350;Wind;2100;11,005;-74,8094
Ollinkorpi wind farm;350;Wind;2100;65,4791;25,3748
West Karpathos And North Kasos Offshore wind farm;350;Wind;2100;35,5226;27,1025
Choshi City offshore wind farm;350;Wind;2100;35,6268;140,7924
Fukui Offshore wind farm;350;Wind;2100;36,279;136,2072
Northern Rumoi wind farm;350;Wind;2100;44,86;141,7506
F.E.W Baltic II Offshore wind farm;350;Wind;2100;55,09;16,64
Nolin Hills Wind Energy Project;350;Wind;2100;45,6721;-118,789
Đồng Hải 5 offshore wind farm;350;Wind;2100;8,9612;105,8168
Lạc Hòa Vinh Chau Sóc Trăng wind farm;350;Wind;2100;9,3693;106,0616
Blind Creek solar farm;350;Solar;2100;-35,2573;149,4414
Culcairn solar farm;350;Solar;2100;-35,6967;146,9730
Infinito Janaúba PV Solar Plant;350;Solar;2100;-15,9801;-43,4601
Guangdong Lufeng Neiyang (CGN) Fishery solar farm;350;Solar;2100;22,7854;115,8211
Guangdong Yangjiang (China Energy Construction) Agricultural solar power plant;350;Solar;2100;23,1358;113,1983
Hebei Jingxing (Huaneng) solar farm;350;Solar;2100;38,1215;114,024
Hebei Jingxing (SPIC) solar farm;350;Solar;2100;38,0634;114,2046
Xinjiang Baijiantan (Huandian/Vision) Integrated solar farm;350;Solar;2100;45,6342;85,2608
Agar (O2) solar park;350;Solar;2100;23,7132;76,0230
Ramadi solar farm;350;Solar;2100;33,4206;43,3078
Camino Fregacedos solar farm;350;Solar;2100;39,6209;-4,4892
Cleve Hill Solar Project;350;Solar;2100;51,3388;0,9139
Columbia (EDF Renewables) solar farm;350;Solar;2100;42,9112;-75,0704
Crimson Solar Project;350;Solar;2100;33,6117;-114,5950
Genesee Road solar farm;350;Solar;2100;42,8857;-78,8770
Harvey Solar Project;350;Solar;2100;40,0315;-82,4410
Hot Pot Solar Project;350;Solar;2100;40,8879;-117,1305
Ridge View solar farm;350;Solar;2100;43,2921;-78,5686
Rosalen solar farm;350;Solar;2100;43,1569;-77,0384
Central Híbrida Del Gualí solar farm;349,3;Solar;2100;5,2008;-74,7452
Kos Pserimos Kalimnos And Lero Islands wind farm;348;Wind;2100;37,1102;26,8468
Röknölen wind farm;342;Wind;2100;60,964;12,6427
Lotus Creek wind farm;341;Wind;2100;-22,365;149,2718
Hanaqpampa Solar Park;340;Solar;2100;-17,1937;-70,9427
Arinos PV Solar Power Plant;337;Solar;2100;-15,9172;-46,1061
Bowman's Creek wind farm;336;Wind;2100;-32,2631;151,0958
Specimen Hill wind farm;336;Wind;2100;-24,245;150,7878
Turkkiselkä wind farm;336;Wind;2100;64,5852;27,2965
Irapuru Solar PV Plant;336;Solar;2100;-15,9438;-43,4673
Ventos De São Januário wind farm;335;Wind;2100;-11,0788;-41,2681
Isla Wind Power Project;335;Wind;2100;14,1091;121,3875
Gangwon Goseong wind farm;333;Wind;2100;37,7266;127,3028
Guangxi Ningming Roof Distributed solar farm;333;Solar;2100;22,1368;107,0676
Karachasan-Proselia solar farm;333;Solar;2100;39,1144;22,4790
Boswell Wind;332;Wind;2100;41,919;-105,869
Ikaria Island wind farm;330;Wind;2100;37,5432;26,053
Rimini Offshore wind farm;330;Wind;2100;44,0557;12,6235
Guarango wind farm;330;Wind;2100;-14,3561;-75,677
Barreiras Solar Complex;330;Solar;2100;-12,1421;-44,7411
Celeo Barreiras solar farm;330;Solar;2100;-12,1401;-44,7401
Neemuch (Tata) solar park;330;Solar;2100;24,4613;74,8735
Rajasthan (Adani) II solar farm;330;Solar;2100;26,6345;73,9344
Kedah solar farm;330;Solar;2100;6,5067;100,4190
Mikrotheves Anatolika solar farm;328;Solar;2100;39,2992;22,7618
Banat wind farm;326;Wind;2100;45,034;20,8673
Råliden wind farm;324;Wind;2100;65,2839;20,4312
Notch Peak Solar;324;Solar;2100;39,5201;-112,6602
Stevenson Offshore wind farm;323;Wind;2100;58,0546;-3,1586
Thunder Mountain wind farm;320;Wind;2100;55,1249;-121,0001
Yongyumuuijawol Offshore wind farm;320;Wind;2100;37,3884;126,2566
Beaver Creek (Caithness) Wind Farms;320;Wind;2100;45,654;-109,358
Bhensada solar farm;320;Solar;2100;25,1862;75,8589
West Gardner Solar;320;Solar;2100;38,8375;-94,6712
Amorgos Anaphes Astypalaia And Ios Islands wind farm;317;Wind;2100;36,8462;25,9082
Choros Sea Offshore wind farm;317;Wind;2100;38,605;24,1887
Cassilândia Solar Project;317;Solar;2100;-18,8808;-52,4454
Faw Side Community wind farm;315;Wind;2100;55,2539;-3,0241
Maccoll Offshore wind farm;314;Wind;2100;57,9673;-2,7905
Telford Offshore wind farm;314;Wind;2100;58,2112;-2,7905
Licensed (Aksa Goynuk) solar farm;313;Solar;2100;39,3108;35,0783
Serra Das Almas wind farm;312;Wind;2100;-14,8126;-42,5822
Piipsanneva wind farm;312;Wind;2100;64,1172;25,7159
Ciranda Solar Plant;312;Solar;2100;-7,9648;-38,6307
Rio do Norte (Galp) solar farm;312;Solar;2100;-5,6479;-36,3662
Imakane wind farm;311;Wind;2100;42,4506;140,0565
Oros Menoikio solar farm;311;Solar;2100;41,1824;23,7353
Hiiumaa Onshore wind farm;310;Wind;2100;59,0919;22,5842
Puketoi wind farm;310;Wind;2100;-40,4997;176,0832
K-Junction Solar;310;Solar;2100;41,1091;-98,0141
Lockhart Solar;310;Solar;2100;34,9347;-117,1990
Pilalistra solar farm;309;Solar;2100;40,5038;21,9704
Zhejiang Daishan 1 Offshore wind farm;304;Wind;2100;30,4309;121,6771
Dado 1 offshore wind farm;304;Wind;2100;34,1744;127,2505
Florina Solar Farm;304;Solar;2100;40,8299;21,1620
Shandong Laizhou Offshore Wind Farm And Acquaculture Integrated Project;303;Wind;2100;37,3027;119,7814
Bayou Breeze wind farm;303;Wind;2100;29,7386;-94,4112
Monte Verde Solar Project;303;Solar;2100;-5,4361;-36,2126
Ventos de Santa Marcella wind farm;302,4;Wind;2100;-11,6458;-42,2657
Wimmera Plains Energy Facility wind farm;302;Wind;2100;-36,5522;142,3024
Coxilha Negra wind farm;302;Wind;2100;-28,127;-52,2968
Zhejiang Xiangshan Tuci Offshore wind farm;302;Wind;2100;29,5461;121,9801
Guangdong Shantou Nan'Ao Yangdong Offshore wind farm;301;Wind;2100;23,3583;117,1
Zhejiang Cangnan 2 wind farm;301;Wind;2100;27,2883;120,8153
Novo Lapa MP solar farm;301;Solar;2100;-13,2401;-43,3501
Australis WA wind farm;300;Wind;2100;-33,0206;115,6546
Desailly Renewable Energy Park wind farm;300;Wind;2100;-16,3741;145,0626
Doughboy wind farm;300;Wind;2100;-30,413;152,1328
Guildford wind farm;300;Wind;2100;-41,4201;145,716
Hellyer wind farm;300;Wind;2100;-41,311;145,696
Palmer wind farm;300;Wind;2100;-34,8517;139,1593
